"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y"
"UBL7",1,0,0,-0.257213,-6.964122,-0.4708763,0.6424485,0.9772083,-4.657957,1,0,0
"UBLCP1",1,0,0,-0.3152243,5.663465,-1.628095,0.1180009,0.9772083,-4.49125,1,0,0
"UBN1",1,0,0,-0.2073846,5.6452,-1.134985,0.2688168,0.9772083,-4.580712,1,0,0
"UBN2",1,0,0,-0.3217766,4.221372,-0.8404074,0.4098844,0.9772083,-4.62201,1,0,0
"UBOX5",1,0,0,0.008315019,6.45692,0.04751562,0.9625388,0.9956468,-4.674729,1,0,0
"UBP1",1,0,0,-0.09450782,6.088286,-0.4644909,0.6469427,0.9772083,-4.658409,1,0,0
"UBQLN1",1,0,0,0.3619966,3.444152,1.546595,0.1364843,0.9772083,-4.50751,1,0,0
"UBQLN2",1,0,0,0.1817201,5.958488,1.097771,0.2843884,0.9772083,-4.586489,1,0,0
"UBQLN3",1,0,0,-0.07230597,7.185823,-0.7634307,0.4534629,0.9772083,-4.63103,1,0,0
"UBQLN4",1,0,0,0.3230989,6.806965,2.01943,0.05601852,0.9772083,-4.407064,1,0,0
"UBQLNL",1,0,0,0.3029526,-4.032365,0.2524023,0.8031158,0.9772083,-4.670001,1,0,0
"UBR1",1,0,0,0.1981783,3.594425,0.8644019,0.3968629,0.9772083,-4.619042,1,0,0
"UBR2",1,0,0,1.040121,-1.276301,1.249295,0.2249228,0.9772083,-4.562033,1,0,0
"UBR3",1,0,0,0.2105843,7.006723,1.546363,0.13654,0.9772083,-4.507556,1,0,0
"UBR4",1,0,0,0.1734716,7.69001,1.019112,0.3194265,0.9772083,-4.598185,1,0,0
"UBR5",1,0,0,0.4000204,6.560709,3.553863,0.001816129,0.9772083,-4.042557,1,0,0
"UBR7",1,0,0,0.3303328,9.997178,1.538877,0.1383525,0.9772083,-4.509023,1,0,0
"UBTD1",1,0,0,0.2248302,8.396092,1.313682,0.2027325,0.9772083,-4.550921,1,0,0
"UBTD2",1,0,0,0.002541429,6.367263,0.01504488,0.9881344,0.9992553,-4.674886,1,0,0
"UBTF",1,0,0,0.1457549,2.762979,0.5506519,0.5875214,0.9772083,-4.651808,1,0,0
"UBTFL1",1,0,0,-0.7345403,1.379139,-1.588894,0.1266119,0.9772083,-4.499135,1,0,0
"UBXN1",1,0,0,-0.0737069,6.068,-0.4480595,0.658571,0.9772083,-4.659545,1,0,0
"UBXN10",1,0,0,0.1186999,6.985803,0.7463643,0.463492,0.9772083,-4.632925,1,0,0
"UBXN11",1,0,0,0.2050006,-7.501023,1.051216,0.3047756,0.9772083,-4.593497,1,0,0
"UBXN2A",1,0,0,-0.9777107,-2.01016,-0.7482876,0.4623552,0.9772083,-4.632713,1,0,0
"UBXN2B",1,0,0,-0.0002524212,4.779462,-0.0007617755,0.9993992,0.9998866,-4.674903,1,0,0
"UBXN4",1,0,0,-0.05859212,2.497854,-0.2113467,0.8345976,0.9772083,-4.671463,1,0,0
"UBXN6",1,0,0,-0.1379769,4.074692,-0.6281439,0.5364936,0.9772083,-4.644966,1,0,0
"UBXN7",1,0,0,0.09448077,6.558691,0.4978305,0.6236328,0.9772083,-4.655982,1,0,0
"UBXN8",1,0,0,-0.3759506,6.909725,-0.9369007,0.3591652,0.9772083,-4.609632,1,0,0
"UCA1",1,0,0,-0.01756568,6.06646,-0.09572633,0.9246203,0.9900408,-4.674196,1,0,0
"UCHL1",1,0,0,0.06833733,2.108012,0.2450666,0.8087175,0.9772083,-4.670281,1,0,0
"UCHL3",1,0,0,-0.1072224,-7.534534,-0.6104932,0.547904,0.9772083,-4.646599,1,0,0
"UCHL5",1,0,0,-5.165017,-0.8146707,-4.413281,0.0002281138,0.9079979,-3.855592,1,0,0
"UCK1",1,0,0,-0.1237312,3.541919,-0.6451455,0.5256251,0.9772083,-4.643352,1,0,0
"UCK2",1,0,0,-0.02531942,4.519898,-0.1410941,0.8891029,0.9844303,-4.673368,1,0,0
"UCKL1",1,0,0,-0.1357725,4.689813,-0.3553459,0.7257761,0.9772083,-4.665213,1,0,0
"UCKL1AS",1,0,0,0.02090708,3.630488,0.1282206,0.8991604,0.9853075,-4.673635,1,0,0
"UCMA",1,0,0,0.1760156,4.409932,0.8143322,0.4243398,0.9772083,-4.625152,1,0,0
"UCN",1,0,0,0.1408531,-1.606877,0.2740758,0.7866297,0.9772083,-4.669126,1,0,0
"UCN2",1,0,0,0.9816452,-6.094376,1.713701,0.1008969,0.9772083,-4.473645,1,0,0
"UCN3",1,0,0,0.193131,-7.50724,1.082464,0.29098,0.9772083,-4.58882,1,0,0
"UCP1",1,0,0,0.05098099,-6.612163,0.07909044,0.9376887,0.991202,-4.67442,1,0,0
"UCP2",1,0,0,-0.2924356,-7.446337,-1.391595,0.178208,0.9772083,-4.536939,1,0,0
"UCP3",1,0,0,2.703436,-5.465738,4.036923,0.0005676902,0.9772083,-3.934408,1,0,0
"UEVLD",1,0,0,-0.05377131,7.384755,-0.2004069,0.8430368,0.9773986,-4.67181,1,0,0
"UFC1",1,0,0,0.5480245,0.4130184,1.607419,0.1224794,0.9772083,-4.495423,1,0,0
"UFD1L",1,0,0,-0.2639934,2.395601,-0.8096364,0.4269765,0.9772083,-4.625709,1,0,0
"UFM1",1,0,0,-0.1053742,6.549573,-0.6425467,0.5272786,0.9772083,-4.643602,1,0,0
"UFSP1",1,0,0,0.01590434,5.603697,0.09923627,0.9218657,0.9896671,-4.674144,1,0,0
"UFSP2",1,0,0,0.0745938,3.595103,0.4064189,0.6884324,0.9772083,-4.662248,1,0,0
"UGCG",1,0,0,-0.04188636,-3.149095,-0.05599447,0.9558608,0.9951247,-4.674661,1,0,0
"UGDH",1,0,0,-0.01890837,3.177118,-0.09053548,0.9286958,0.9905589,-4.674271,1,0,0
"UGGT1",1,0,0,-0.4539289,4.524531,-0.7339203,0.4708874,0.9772083,-4.634282,1,0,0
"UGGT2",1,0,0,0.08384048,3.453336,0.401309,0.6921342,0.9772083,-4.662562,1,0,0
"UGP2",1,0,0,0.09180272,7.490447,0.7004959,0.4910931,0.9772083,-4.637823,1,0,0
"UGT1A1",1,0,0,-0.2543884,5.990275,-1.301423,0.2068209,0.9772083,-4.553068,1,0,0
"UGT1A10",1,0,0,-2.689771,1.400477,-2.308911,0.0309115,0.9772083,-4.340072,1,0,0
"UGT1A3",1,0,0,0.1579399,-7.525673,0.8423903,0.4087981,0.9772083,-4.621768,1,0,0
"UGT1A4",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UGT1A5",1,0,0,0.324082,-7.438647,0.9477098,0.3537576,0.9772083,-4.608174,1,0,0
"UGT1A6",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UGT1A7",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UGT1A8",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UGT1A9",1,0,0,0.2928995,-7.45498,0.9423433,0.3564355,0.9772083,-4.6089,1,0,0
"UGT2A1",1,0,0,0.5799938,-7.304598,1.384962,0.1801996,0.9772083,-4.538151,1,0,0
"UGT2A3",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UGT2B10",1,0,0,0.5638191,-6.313817,0.7520636,0.4601281,0.9772083,-4.632296,1,0,0
"UGT2B11",1,0,0,1.288714,-6.933363,1.999895,0.05823936,0.9772083,-4.411466,1,0,0
"UGT2B15",1,0,0,-0.5246158,-6.804515,-0.6095077,0.5485448,0.9772083,-4.646689,1,0,0
"UGT2B28",1,0,0,1.916959,0.5133888,1.339798,0.1942337,0.9772083,-4.546298,1,0,0
"UGT2B4",1,0,0,-0.5557177,-6.860668,-0.7327316,0.4715975,0.9772083,-4.63441,1,0,0
"UGT2B7",1,0,0,0.7327414,-0.1005975,0.4995473,0.622443,0.9772083,-4.655853,1,0,0
"UGT3A1",1,0,0,0.4486349,-7.373405,1.404585,0.1743588,0.9772083,-4.534553,1,0,0
"UGT3A2",1,0,0,0.1919852,-6.870052,0.3166838,0.7545231,0.9772083,-4.667198,1,0,0
"UGT8",1,0,0,-0.8784239,-7.167295,-1.763536,0.09194856,0.9772083,-4.463166,1,0,0
"UHMK1",1,0,0,-0.03558702,-2.193339,-0.02034352,0.983956,0.9985836,-4.674871,1,0,0
"UHRF1",1,0,0,-0.3090735,4.32429,-0.5057538,0.6181507,0.9772083,-4.655381,1,0,0
"UHRF1BP1",1,0,0,0.06531179,6.236023,0.327208,0.7466597,0.9772083,-4.66668,1,0,0
"UHRF1BP1L",1,0,0,-0.06784797,-3.301154,-0.0640866,0.9494905,0.9945136,-4.674586,1,0,0
"UHRF2",1,0,0,-0.0179954,5.589396,-0.09507059,0.925135,0.990173,-4.674206,1,0,0
"UIMC1",1,0,0,-0.3575543,5.504561,-1.946072,0.06476834,0.9772083,-4.423502,1,0,0
"ULBP1",1,0,0,0.04832155,6.05989,0.2732542,0.7872528,0.9772083,-4.66916,1,0,0
"ULBP2",1,0,0,-0.09720235,6.034273,-0.6266807,0.5374347,0.9772083,-4.645103,1,0,0
"ULBP3",1,0,0,-0.4275346,-4.285377,-0.3774694,0.7095074,0.9772083,-4.663976,1,0,0
"ULK1",1,0,0,-0.1766674,-1.257809,-0.1912378,0.850125,0.9786431,-4.672086,1,0,0
"ULK2",1,0,0,-1.070111,-2.0104,-1.184542,0.2490659,0.9772083,-4.572784,1,0,0
"ULK3",1,0,0,-0.1073928,6.208252,-0.4880172,0.6304536,0.9772083,-4.656713,1,0,0
"ULK4",1,0,0,-0.4621528,3.57398,-1.073883,0.2947228,0.9772083,-4.590116,1,0,0
"UMOD",1,0,0,0.5259306,4.810682,1.442361,0.1635412,0.9772083,-4.527528,1,0,0
"UMODL1",1,0,0,0.5696118,5.110871,2.527093,0.01934778,0.9772083,-4.288036,1,0,0
"UMPS",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UNC119",1,0,0,0.1028607,4.66157,0.428236,0.6727181,0.9772083,-4.660864,1,0,0
"UNC119B",1,0,0,1.65611,0.1566463,1.801033,0.08567332,0.9772083,-4.455177,1,0,0
"UNC13A",1,0,0,-0.241331,3.900809,-0.8301267,0.415546,0.9772083,-4.623259,1,0,0
"UNC13B",1,0,0,0.06370047,3.132007,0.2233806,0.8253379,0.9772083,-4.671061,1,0,0
"UNC13C",1,0,0,0.3274116,-6.852139,0.6545433,0.5196696,0.9772083,-4.642443,1,0,0
"UNC13D",1,0,0,-0.3334546,1.819363,-0.4068959,0.6880873,0.9772083,-4.662219,1,0,0
"UNC45A",1,0,0,1.547528,-6.122247,1.210822,0.2390429,0.9772083,-4.568473,1,0,0
"UNC45B",1,0,0,0.1376365,8.378612,0.6806317,0.5033341,0.9772083,-4.639856,1,0,0
"UNC50",1,0,0,0.009306716,5.595129,0.04339044,0.9657888,0.996041,-4.674758,1,0,0
"UNC5A",1,0,0,0.5390662,-3.400292,0.4637935,0.6474344,0.9772083,-4.658458,1,0,0
"UNC5B",1,0,0,0.1767729,4.020995,0.8600832,0.3991868,0.9772083,-4.619581,1,0,0
"UNC5C",1,0,0,-0.1604143,-1.266974,-0.1863417,0.8539154,0.9793741,-4.672228,1,0,0
"UNC5CL",1,0,0,-0.3976943,-1.376418,-0.3008102,0.7664349,0.9772083,-4.667948,1,0,0
"UNC5D",1,0,0,-0.4635658,-4.600578,-0.3005121,0.7666592,0.9772083,-4.667962,1,0,0
"UNC80",1,0,0,0.8203,0.9323391,2.087141,0.04889374,0.9772083,-4.391674,1,0,0
"UNC93A",1,0,0,0.1579399,-7.525673,0.8423903,0.4087981,0.9772083,-4.621768,1,0,0
"UNC93B1",1,0,0,0.4538873,-3.949878,0.4478859,0.6586943,0.9772083,-4.659557,1,0,0
"UNCX",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UNG",1,0,0,-0.1815764,4.705994,-0.4084403,0.6869702,0.9772083,-4.662123,1,0,0
"UNK",1,0,0,-0.2660957,4.737381,-0.8817119,0.3876368,0.9772083,-4.616855,1,0,0
"UNKL",1,0,0,0.2669312,-6.855563,0.4625603,0.6483043,0.9772083,-4.658545,1,0,0
"UOX",1,0,0,0.374051,4.673376,1.689703,0.1054648,0.9772083,-4.478632,1,0,0
"UPB1",1,0,0,0.07011002,4.007404,0.2762635,0.7849711,0.9772083,-4.669034,1,0,0
"UPF0639",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UPF1",1,0,0,-0.3942665,1.324462,-0.740692,0.4668544,0.9772083,-4.633546,1,0,0
"UPF2",1,0,0,1.496762,-3.361264,1.675092,0.1083309,0.9772083,-4.481649,1,0,0
"UPF3A",1,0,0,0.2308967,6.184071,1.497268,0.1487912,0.9772083,-4.517097,1,0,0
"UPF3B",1,0,0,0.1508006,6.485187,0.5729013,0.5726262,0.9772083,-4.64993,1,0,0
"UPK1A",1,0,0,-0.04715714,4.534945,-0.1653998,0.8701672,0.9810673,-4.672795,1,0,0
"UPK1B",1,0,0,0.0866985,4.411313,0.2980215,0.7685338,0.9772083,-4.668076,1,0,0
"UPK2",1,0,0,0.471673,-4.248946,0.6223919,0.5401979,0.9772083,-4.645503,1,0,0
"UPK3A",1,0,0,1.438876,-3.461966,2.118411,0.04588678,0.9772083,-4.384502,1,0,0
"UPK3B",1,0,0,-1.46289,-3.314216,-1.234126,0.230412,0.9772083,-4.564591,1,0,0
"UPK3BL",1,0,0,1.553729,-4.692308,2.032347,0.05459174,0.9772083,-4.404143,1,0,0
"UPP1",1,0,0,0.4681957,-0.7031734,0.8771408,0.3900595,0.9772083,-4.617436,1,0,0
"UPP2",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UPRT",1,0,0,0.1427176,3.963151,0.2669677,0.7920257,0.9772083,-4.669421,1,0,0
"UQCC",1,0,0,0.6271463,-3.23276,0.4222499,0.6770149,0.9772083,-4.661251,1,0,0
"UQCR10",1,0,0,0.2326825,3.409797,1.445344,0.1627106,0.9772083,-4.526968,1,0,0
"UQCR11",1,0,0,0.4157563,4.09018,1.888846,0.0724108,0.9772083,-4.436138,1,0,0
"UQCRB",1,0,0,-0.1926864,4.386941,-1.136502,0.2681956,0.9772083,-4.580473,1,0,0
"UQCRC1",1,0,0,-0.2572476,3.377399,-0.7470113,0.4631094,0.9772083,-4.632854,1,0,0
"UQCRC2",1,0,0,-0.3600748,7.738308,-1.176062,0.2523664,0.9772083,-4.574159,1,0,0
"UQCRFS1",1,0,0,-0.09715937,6.17662,-0.3960085,0.6959824,0.9772083,-4.662884,1,0,0
"UQCRH",1,0,0,-0.2274442,5.103391,-1.427042,0.167861,0.9772083,-4.530392,1,0,0
"UQCRHL",1,0,0,-0.1994134,7.286424,-1.108464,0.2798488,0.9772083,-4.584845,1,0,0
"UQCRQ",1,0,0,-0.5933117,5.878462,-2.661822,0.01437786,0.9772083,-4.255546,1,0,0
"URB1",1,0,0,-0.4165586,2.585993,-1.714331,0.1007795,0.9772083,-4.473514,1,0,0
"URB2",1,0,0,0.07029333,4.093769,0.2656849,0.7930006,0.9772083,-4.669473,1,0,0
"URGCP",1,0,0,0.2376332,5.507366,0.9848618,0.3355933,0.9772083,-4.603052,1,0,0
"URM1",1,0,0,0.1005259,3.525166,0.4740732,0.6402036,0.9772083,-4.657728,1,0,0
"UROC1",1,0,0,-0.02842666,3.975819,-0.138201,0.8913615,0.9844303,-4.673431,1,0,0
"UROD",1,0,0,0.1400671,3.205009,0.7761671,0.4460644,0.9772083,-4.629591,1,0,0
"UROS",1,0,0,0.2785356,-3.866632,0.3220807,0.7504872,0.9772083,-4.666935,1,0,0
"USE1",1,0,0,-0.3348999,7.033247,-0.8893784,0.3835956,0.9772083,-4.615874,1,0,0
"USF1",0.01676998,-0.7564548,0.7840608,-0.2182553,5.70868,-0.8941722,0.3810828,0.9772083,-4.615257,0.5213269,0.275026,0.7311147
"USF2",0.02405271,-0.7469581,0.9331582,-0.1463043,3.937264,-0.7082461,0.486364,0.9772083,-4.637015,0.2340362,0.06018525,0.9138578
"USH1C",1,0,0,0.204068,5.299745,1.444119,0.1630513,0.9772083,-4.527198,1,0,0
"USH1G",1,0,0,-0.09405667,6.757681,-0.4422865,0.6626777,0.9772083,-4.659935,1,0,0
"USH2A",1,0,0,0.1792904,-7.51449,0.9380019,0.3586117,0.9772083,-4.609484,1,0,0
"USHBP1",1,0,0,1.000169,-7.084506,1.505262,0.1467372,0.9772083,-4.515557,1,0,0
"USMG5",1,0,0,0.006960627,-4.324418,0.007051946,0.9944381,0.9992553,-4.674899,1,0,0
"USO1",1,0,0,0.03232796,-5.63961,0.04882913,0.961504,0.9955765,-4.674719,1,0,0
"USP1",1,0,0,-0.3768718,-6.977503,-0.5043101,0.6191479,0.9772083,-4.655492,1,0,0
"USP10",1,0,0,-0.2158956,3.432502,-0.9901978,0.3330381,0.9772083,-4.602303,1,0,0
"USP11",1,0,0,-0.01197441,6.30407,-0.05142513,0.9594592,0.9954058,-4.674699,1,0,0
"USP12",1,0,0,-0.2029979,5.151053,-1.159476,0.2589161,0.9772083,-4.576827,1,0,0
"USP13",1,0,0,0.1204456,6.77076,0.682826,0.5019735,0.9772083,-4.639634,1,0,0
"USP14",1,0,0,0.3032738,6.662835,1.07827,0.2928052,0.9772083,-4.589455,1,0,0
"USP15",1,0,0,-0.168472,5.61206,-0.5947778,0.5581702,0.9772083,-4.648016,1,0,0
"USP16",1,0,0,0.1859434,3.788822,0.6127179,0.5464587,0.9772083,-4.646395,1,0,0
"USP17",1,0,0,0.2521687,5.557175,1.730152,0.09786416,0.9772083,-4.470204,1,0,0
"USP17L2",1,0,0,0.06932788,5.372328,0.3438699,0.7342682,0.9772083,-4.665826,1,0,0
"USP17L6P",1,0,0,0.02844868,7.65851,0.1200706,0.9055368,0.9862475,-4.673791,1,0,0
"USP18",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"USP19",1,0,0,2.384015,-0.5302873,1.520926,0.1427796,0.9772083,-4.512524,1,0,0
"USP2",1,0,0,-0.01865705,1.090012,-0.05995027,0.9527463,0.9948227,-4.674626,1,0,0
"USP20",1,0,0,0.4541076,2.310396,1.18398,0.2492839,0.9772083,-4.572875,1,0,0
"USP21",1,0,0,0.1497736,5.996626,0.8261627,0.4177421,0.9772083,-4.623737,1,0,0
"USP22",1,0,0,-0.6274658,-0.9387693,-0.8636882,0.3972464,0.9772083,-4.619131,1,0,0
"USP24",1,0,0,0.4119319,5.870317,2.120223,0.04571774,0.9772083,-4.384085,1,0,0
"USP25",1,0,0,0.06670112,4.651457,0.4366789,0.6666772,0.9772083,-4.660309,1,0,0
"USP26",1,0,0,0.1774377,7.396399,0.8035159,0.4304286,0.9772083,-4.62643,1,0,0
"USP27X",1,0,0,0.05961231,8.235908,0.3277067,0.7462878,0.9772083,-4.666655,1,0,0
"USP28",1,0,0,-0.08388051,6.686037,-0.5896722,0.5615269,0.9772083,-4.648469,1,0,0
"USP29",1,0,0,0.157088,-7.52612,0.953973,0.3506496,0.9772083,-4.607322,1,0,0
"USP3",1,0,0,0.07418068,4.811503,0.3857605,0.7034462,0.9772083,-4.663494,1,0,0
"USP30",1,0,0,-0.1787538,4.723708,-0.7198026,0.4793614,0.9772083,-4.635796,1,0,0
"USP31",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"USP32",1,0,0,0.05925488,5.923003,0.2777784,0.7838232,0.9772083,-4.668969,1,0,0
"USP33",1,0,0,0.2034318,3.642241,0.8823928,0.3872767,0.9772083,-4.616768,1,0,0
"USP34",1,0,0,-0.2137971,3.346642,-0.7994677,0.4327214,0.9772083,-4.626904,1,0,0
"USP35",1,0,0,-0.3822918,7.37457,-1.763473,0.0919595,0.9772083,-4.46318,1,0,0
"USP36",1,0,0,-0.05432485,6.383355,-0.3996988,0.6933023,0.9772083,-4.66266,1,0,0
"USP37",1,0,0,0.1295356,8.703885,0.7577924,0.4567616,0.9772083,-4.63166,1,0,0
"USP38",1,0,0,0.3862401,2.968217,1.892059,0.07196162,0.9772083,-4.435434,1,0,0
"USP39",1,0,0,0.4267932,6.179043,1.674062,0.1085355,0.9772083,-4.481861,1,0,0
"USP4",1,0,0,0.04351384,6.584153,0.2504216,0.8046273,0.9772083,-4.670077,1,0,0
"USP40",1,0,0,0.1834342,5.741808,1.513126,0.1447391,0.9772083,-4.514036,1,0,0
"USP42",1,0,0,-0.0125279,5.992773,-0.09689634,0.9237019,0.9897599,-4.674179,1,0,0
"USP43",1,0,0,0.09155124,7.306677,0.5657312,0.5774054,0.9772083,-4.650543,1,0,0
"USP44",1,0,0,-0.0636696,4.468345,-0.1512365,0.8811924,0.9842037,-4.67314,1,0,0
"USP45",1,0,0,0.11516,4.773921,0.5495727,0.5882488,0.9772083,-4.651897,1,0,0
"USP46",1,0,0,-0.447658,1.181676,-0.9447082,0.3552537,0.9772083,-4.60858,1,0,0
"USP47",1,0,0,-1.038366,-0.6821114,-1.414031,0.1716013,0.9772083,-4.532808,1,0,0
"USP48",1,0,0,0.2532993,3.314709,0.9919402,0.3322067,0.9772083,-4.602058,1,0,0
"USP49",1,0,0,0.1129658,3.203841,0.4443803,0.661187,0.9772083,-4.659795,1,0,0
"USP5",1,0,0,0.1594703,0.9485678,0.3892314,0.7009148,0.9772083,-4.663289,1,0,0
"USP50",1,0,0,-0.09913024,6.644941,-0.6267913,0.5373635,0.9772083,-4.645093,1,0,0
"USP51",1,0,0,0.1521843,2.260512,0.5271297,0.6034746,0.9772083,-4.653716,1,0,0
"USP53",1,0,0,0.09385452,6.055033,0.5319045,0.6002194,0.9772083,-4.653335,1,0,0
"USP54",1,0,0,1.165865,-3.219599,1.455163,0.1600005,0.9772083,-4.525119,1,0,0
"USP6",1,0,0,0.07298151,3.72259,0.2280792,0.8217294,0.9772083,-4.670898,1,0,0
"USP6NL",1,0,0,0.7106065,3.363145,1.217634,0.236495,0.9772083,-4.567344,1,0,0
"USP7",1,0,0,-2.318817,-0.2237115,-1.634666,0.1166067,0.9772083,-4.489918,1,0,0
"USP8",1,0,0,-0.4039414,4.738228,-1.598114,0.1245409,0.9772083,-4.497291,1,0,0
"USP9X",1,0,0,-0.08921957,8.079398,-0.5726751,0.5727767,0.9772083,-4.64995,1,0,0
"USP9Y",1,0,0,0.1510747,6.006102,1.054236,0.3034223,0.9772083,-4.59305,1,0,0
"USPL1",1,0,0,0.1255017,8.875736,0.9317921,0.3617402,0.9772083,-4.610317,1,0,0
"UST",1,0,0,-2.036895,3.761475,-0.9151262,0.3702266,0.9772083,-4.612527,1,0,0
"UTF1",1,0,0,0.1110037,4.969583,0.6184533,0.5427422,0.9772083,-4.645868,1,0,0
"UTP11L",1,0,0,-0.7807582,0.9988965,-1.146035,0.2643159,0.9772083,-4.578967,1,0,0
"UTP14A",1,0,0,-0.7845094,-6.250128,-0.9887666,0.3337221,0.9772083,-4.602504,1,0,0
"UTP14C",1,0,0,-0.1870297,4.365806,-0.7713302,0.4488654,0.9772083,-4.63014,1,0,0
"UTP15",1,0,0,-0.0800607,5.498694,-0.4041909,0.6900455,0.9772083,-4.662386,1,0,0
"UTP18",1,0,0,0.1808875,5.93147,1.05779,0.3018354,0.9772083,-4.592523,1,0,0
"UTP20",1,0,0,0.2134103,3.3907,1.0351,0.3120696,0.9772083,-4.595865,1,0,0
"UTP23",1,0,0,0.05014926,5.19474,0.2827411,0.7800664,0.9772083,-4.668756,1,0,0
"UTP3",1,0,0,0.04163513,5.597011,0.1963255,0.8461903,0.9780101,-4.671934,1,0,0
"UTP6",1,0,0,0.06762973,2.004376,0.2635384,0.7946328,0.9772083,-4.66956,1,0,0
"UTRN",1,0,0,0.1249416,4.194425,0.6063171,0.5506222,0.9772083,-4.646979,1,0,0
"UTS2",1,0,0,0.5164677,-3.040623,0.4364699,0.6668265,0.9772083,-4.660323,1,0,0
"UTS2D",1,0,0,0.2659471,5.590418,1.119539,0.2752024,0.9772083,-4.583128,1,0,0
"UTS2R",1,0,0,0.3393086,9.184603,1.553237,0.1348931,0.9772083,-4.506204,1,0,0
"UTY",1,0,0,-1.096849,-6.507842,-1.506407,0.1464448,0.9772083,-4.515336,1,0,0
"UVRAG",1,0,0,-0.7382871,-5.999316,-0.9475817,0.3538214,0.9772083,-4.608191,1,0,0
"UXS1",1,0,0,-1.314705,3.522085,-0.5915043,0.5603212,0.9772083,-4.648307,1,0,0
"UXT",1,0,0,0.1570071,5.62624,0.8614287,0.3984618,0.9772083,-4.619414,1,0,0
"VAC14",1,0,0,-0.1350592,5.39498,-0.5821916,0.566464,0.9772083,-4.649126,1,0,0
"VAMP1",1,0,0,-0.2862477,5.665392,-1.380044,0.1816876,0.9772083,-4.539048,1,0,0
"VAMP2",1,0,0,0.1285786,5.570418,0.8450328,0.4073533,0.9772083,-4.621444,1,0,0
"VAMP3",1,0,0,0.5433654,3.911897,2.137338,0.04414872,0.9772083,-4.380143,1,0,0
"VAMP4",1,0,0,0.3426841,3.456707,1.24229,0.2274451,0.9772083,-4.563217,1,0,0
"VAMP5",1,0,0,-0.1880184,4.215118,-1.119956,0.2750284,0.9772083,-4.583063,1,0,0
"VAMP7",1,0,0,0.04306903,3.277348,0.1549296,0.8783151,0.9840455,-4.673053,1,0,0
"VAMP8",1,0,0,-0.401884,3.616803,-1.096454,0.2849515,0.9772083,-4.586691,1,0,0
"VANGL1",1,0,0,-0.238025,6.070583,-1.514268,0.1444509,0.9772083,-4.513815,1,0,0
"VANGL2",1,0,0,-0.1271475,6.145428,-0.482135,0.6345583,0.9772083,-4.657145,1,0,0
"VAPA",1,0,0,-0.5459674,4.227442,-1.14797,0.2635333,0.9772083,-4.57866,1,0,0
"VAPB",1,0,0,-2.145741,-0.8534911,-2.015435,0.05646649,0.9772083,-4.407966,1,0,0
"VARS",1,0,0,-0.006975429,5.65609,-0.03746292,0.9704599,0.9969819,-4.674795,1,0,0
"VARS2",1,0,0,0.03874755,6.550992,0.2339777,0.8172052,0.9772083,-4.670689,1,0,0
"VASH1",1,0,0,-0.05298803,6.634403,-0.2013505,0.8423081,0.9773523,-4.67178,1,0,0
"VASH2",1,0,0,0.05509265,4.681159,0.2382026,0.8139686,0.9772083,-4.670536,1,0,0
"VASN",1,0,0,0.2861837,1.742951,0.7645247,0.4528245,0.9772083,-4.630908,1,0,0
"VASP",1,0,0,-0.792775,-2.190242,-0.8860607,0.385341,0.9772083,-4.6163,1,0,0
"VAT1",1,0,0,0.03330095,7.038554,0.1240456,0.902426,0.9858831,-4.673717,1,0,0
"VAT1L",1,0,0,0.2609218,0.6230914,0.4932881,0.6267857,0.9772083,-4.656322,1,0,0
"VAV1",1,0,0,-0.3005479,5.355659,-0.6228204,0.5399215,0.9772083,-4.645463,1,0,0
"VAV2",1,0,0,-1.575646,-4.528946,-1.202946,0.2420142,0.9772083,-4.569773,1,0,0
"VAV3",1,0,0,0.3263322,7.491124,1.917012,0.06855556,0.9772083,-4.42994,1,0,0
"VAX1",1,0,0,-0.8767258,3.55837,-1.650467,0.1133107,0.9772083,-4.4867,1,0,0
"VAX2",1,0,0,0.1363903,6.196806,0.4714574,0.6420402,0.9772083,-4.657915,1,0,0
"VBP1",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
